3492	Data Networks with Satellites	Data Networks with Satellites	\N	\N
3493	KiVS Kurzbeiträge und Workshop	KiVS Kurzbeiträge und Workshop	\N	\N
3494	Offene Multifunktionale Büroarbeitsplätze und Bildschirmtext	Offene Multifunktionale Büroarbeitsplätze und Bildschirmtext	\N	\N
3495	NetSys	NetSys	\N	\N
3496	Rechnernetze und Datenfernverarbeitung	Rechnernetze und Datenfernverarbeitung	\N	\N
3497	Kommunikation in Verteilten Systemen (2)	Kommunikation in Verteilten Systemen (2)	\N	\N
3498	CANPC	CANPC	\N	\N
3499	REALWSN	REALWSN	\N	\N
3500	Privacy in Statistical Databases	Privacy in Statistical Databases	\N	\N
3501	EUROSPEECH	EUROSPEECH	\N	\N
3502	INTERSPEECH	INTERSPEECH	\N	\N
3503	ICSLP	ICSLP	\N	\N
3504	ECST	ECST	\N	\N
3505	SAPA@INTERSPEECH	SAPA@INTERSPEECH	\N	\N
3506	SLAM@INTERSPEECH	SLAM@INTERSPEECH	\N	\N
3507	COOTS	COOTS	\N	\N
3508	RASTA	RASTA	\N	\N
3509	ARVLSI	ARVLSI	\N	\N
3510	Pervasive	Pervasive	\N	\N
3511	Ambient Information Systems	Ambient Information Systems	\N	\N
3512	CASEMANS	CASEMANS	\N	\N
3513	PERMID	PERMID	\N	\N
3514	KICSS	KICSS	\N	\N
3515	SOFL	SOFL	\N	\N
3516	SOFL+MSVL	SOFL+MSVL	\N	\N
3517	Richard Tapia Celebration of Diversity in Computing Conference	Richard Tapia Celebration of Diversity in Computing Conference	\N	\N
3518	FIRA RoboWorld Congress	FIRA RoboWorld Congress	\N	\N
3519	ODRL Workshop	ODRL Workshop	\N	\N
3520	ICST E-Energy	ICST E-Energy	\N	\N
3521	WORM	WORM	\N	\N
3522	ICCVG (1)	ICCVG (1)	\N	\N
3523	ICCVG	ICCVG	\N	\N
3524	ICCVG (2)	ICCVG (2)	\N	\N
3525	Reasoning Web	Reasoning Web	\N	\N
3526	IWEC	IWEC	\N	\N
3527	Creativity & Cognition	Creativity & Cognition	\N	\N
3528	INTRUST	INTRUST	\N	\N
3529	IWINAC (2)	IWINAC (2)	\N	\N
3530	IWINAC (1)	IWINAC (1)	\N	\N
3531	HPCC	HPCC	\N	\N
3532	HPCC-ICESS	HPCC-ICESS	\N	\N
3533	German Workshop on Experience Management	German Workshop on Experience Management	\N	\N
3534	GHTC	GHTC	\N	\N
3535	Med-Hoc-Net	Med-Hoc-Net	\N	\N
3536	Advanced Functional Programming	Advanced Functional Programming	\N	\N
3537	Semantic Web Workshop	Semantic Web Workshop	\N	\N
3538	RAID	RAID	\N	\N
3539	Recent Advances in Intrusion Detection	Recent Advances in Intrusion Detection	\N	\N
3540	MODELSWARD	MODELSWARD	\N	\N
3541	SAB	SAB	\N	\N
3542	Swarm Robotics	Swarm Robotics	\N	\N
3543	SAB ABiALS	SAB ABiALS	\N	\N
3544	PRICAI	PRICAI	\N	\N
3545	PRICAI Workshop on Intelligent Agent Systems	PRICAI Workshop on Intelligent Agent Systems	\N	\N
3546	PRICAI Workshops	PRICAI Workshops	\N	\N
3547	PRIMA	PRIMA	\N	\N
3548	PRICAI Workshop on Text and Web Mining	PRICAI Workshop on Text and Web Mining	\N	\N
3549	FOMI	FOMI	\N	\N
3550	PNPM	PNPM	\N	\N
3551	EWSPT	EWSPT	\N	\N
3552	Software Process: Principles, Methodology, Technology	Software Process: Principles, Methodology, Technology	\N	\N
3553	CW	CW	\N	\N
3554	Virtual Worlds	Virtual Worlds	\N	\N
3555	AICT	AICT	\N	\N
3556	AICT/ICIW	AICT/ICIW	\N	\N
3557	AICT/SAPIR/ELETE	AICT/SAPIR/ELETE	\N	\N
3558	Performance	Performance	\N	\N
3559	TAMC	TAMC	\N	\N
3560	AmI Workshops	AmI Workshops	\N	\N
3561	Arbeit und Informationstechnik	Arbeit und Informationstechnik	\N	\N
3562	Menschengerechte Software als Wettbewerbsfaktor	Menschengerechte Software als Wettbewerbsfaktor	\N	\N
3563	Informatik cui bono?	Informatik cui bono?	\N	\N
3564	Informatik und "Dritte Welt"	Informatik und "Dritte Welt"	\N	\N
3565	GPTP	GPTP	\N	\N
3566	Electronic Information and Communication in Mathematics	Electronic Information and Communication in Mathematics	\N	\N
3567	Protocols for High-Speed Networks	Protocols for High-Speed Networks	\N	\N
3568	Digital Rights Management	Digital Rights Management	\N	\N
3569	Digital Rights Management Workshop	Digital Rights Management Workshop	\N	\N
3570	Theory and Formal Methods	Theory and Formal Methods	\N	\N
3571	SASN	SASN	\N	\N
3572	CITA	CITA	\N	\N
3573	IFITA (3)	IFITA (3)	\N	\N
3574	MIKE	MIKE	\N	\N
3575	SPC	SPC	\N	\N
3576	IEEE Symposium on Mass Storage Systems	IEEE Symposium on Mass Storage Systems	\N	\N
3577	MSST	MSST	\N	\N
3578	SSC	SSC	\N	\N
3579	ICCSW	ICCSW	\N	\N
3580	I-KNOW	I-KNOW	\N	\N
3581	IASTED Conf. on Software Engineering	IASTED Conf. on Software Engineering	\N	\N
3582	COSADE	COSADE	\N	\N
3583	Artificial Evolution	Artificial Evolution	\N	\N
3584	BIRD	BIRD	\N	\N
3585	STACS	STACS	\N	\N
3586	ESSIR	ESSIR	\N	\N
3587	STM	STM	\N	\N
3588	MAICS	MAICS	\N	\N
3589	Wissensmanagement	Wissensmanagement	\N	\N
3590	Wissensmanagement (LNCS Volume)	Wissensmanagement (LNCS Volume)	\N	\N
3591	PRO-VE	PRO-VE	\N	\N
3592	DoCEIS	DoCEIS	\N	\N
3593	Virtual Enterprises and Collaborative Networks	Virtual Enterprises and Collaborative Networks	\N	\N
3594	SPPRA	SPPRA	\N	\N
3595	CONPAR	CONPAR	\N	\N
3596	Erlang Workshop	Erlang Workshop	\N	\N
3597	Communication Systems and Applications	Communication Systems and Applications	\N	\N
3598	Collaboration between Human and Artificial Societies	Collaboration between Human and Artificial Societies	\N	\N
3599	MTW	MTW	\N	\N
3600	TDIT	TDIT	\N	\N
3601	Open IT-Based Innovation	Open IT-Based Innovation	\N	\N
3602	Diffusing Software Products and Process Innovations	Diffusing Software Products and Process Innovations	\N	\N
3603	The Transfer and Diffusion of Information Technology for Organizational Resilience	The Transfer and Diffusion of Information Technology for Organizational Resilience	\N	\N
3604	Governance and Sustainability in Information Systems	Governance and Sustainability in Information Systems	\N	\N
3605	FDTC	FDTC	\N	\N
3606	Workshop on Universal Accessibility of Ubiquitous Computing	Workshop on Universal Accessibility of Ubiquitous Computing	\N	\N
3607	ICSOFT (ISDM/ABF)	ICSOFT (ISDM/ABF)	\N	\N
3608	ICSOFT	ICSOFT	\N	\N
3609	ICSOFT (1)	ICSOFT (1)	\N	\N
3610	ICSOFT (2)	ICSOFT (2)	\N	\N
3611	ICSOFT (PL/DPS/KE)	ICSOFT (PL/DPS/KE)	\N	\N
3612	ICSOFT (SE)	ICSOFT (SE)	\N	\N
3613	ICSOFT (PL/DPS/KE/MUSE)	ICSOFT (PL/DPS/KE/MUSE)	\N	\N
3614	ICSOFT (ISDM/EHST/DC)	ICSOFT (ISDM/EHST/DC)	\N	\N
3615	EHST	EHST	\N	\N
3616	DCSOFT	DCSOFT	\N	\N
3617	ICSOFT (SE/MUSE/GSDCA)	ICSOFT (SE/MUSE/GSDCA)	\N	\N
3618	ACT4SOC	ACT4SOC	\N	\N
3619	MobiQuitous	MobiQuitous	\N	\N
3620	SMARTNET	SMARTNET	\N	\N
3621	Great Lakes Computer Science Conference	Great Lakes Computer Science Conference	\N	\N
3622	WCLP	WCLP	\N	\N
3623	CONTEXT	CONTEXT	\N	\N
3624	C&O:RR	C&O:RR	\N	\N
3625	CIR	CIR	\N	\N
3626	CONTEXT Workshop on Safety and Context	CONTEXT Workshop on Safety and Context	\N	\N
3627	ReTIeL	ReTIeL	\N	\N
3628	WS-REST	WS-REST	\N	\N
3629	VisSym	VisSym	\N	\N
3630	EuroVis	EuroVis	\N	\N
3631	Assistive Technology and Artificial Intelligence	Assistive Technology and Artificial Intelligence	\N	\N
3632	FMLDO	FMLDO	\N	\N
3633	FMLDO - Selected Papers	FMLDO - Selected Papers	\N	\N
3634	IFIP PPAI	IFIP PPAI	\N	\N
3635	AIAI	AIAI	\N	\N
3636	CCTA (2)	CCTA (2)	\N	\N
3637	CCTA (3)	CCTA (3)	\N	\N
3638	CCTA (4)	CCTA (4)	\N	\N
3639	CCTA	CCTA	\N	\N
3640	EANN/AIAI (2)	EANN/AIAI (2)	\N	\N
3641	Intelligent Information Processing	Intelligent Information Processing	\N	\N
3642	AIAI Workshops	AIAI Workshops	\N	\N
3643	EANN/AIAI (1)	EANN/AIAI (1)	\N	\N
3644	CCTA (1)	CCTA (1)	\N	\N
3645	AIAI (1)	AIAI (1)	\N	\N
3646	IFIP AI	IFIP AI	\N	\N
3647	AIAI (2)	AIAI (2)	\N	\N
3648	CASA	CASA	\N	\N
3649	CA	CA	\N	\N
3650	Optimization Techniques	Optimization Techniques	\N	\N
3651	Modelling the Innovation	Modelling the Innovation	\N	\N
3652	Systems, Control, Modeling and Optimization	Systems, Control, Modeling and Optimization	\N	\N
3653	System Modelling and Optimization	System Modelling and Optimization	\N	\N
3654	ICEIS Doctoral Consortium	ICEIS Doctoral Consortium	\N	\N
3655	DEXA	DEXA	\N	\N
3656	DEXA (2)	DEXA (2)	\N	\N
3657	DEXA (1)	DEXA (1)	\N	\N
3658	CASSIS	CASSIS	\N	\N
3659	PIT	PIT	\N	\N
3660	World Congress on Engineering	World Congress on Engineering	\N	\N
3661	World Congress on Engineering (Selected Papers)	World Congress on Engineering (Selected Papers)	\N	\N
3662	PROPOR	PROPOR	\N	\N
3663	IPOM	IPOM	\N	\N
3664	DCC	DCC	\N	\N
3665	Data Compression Conference	Data Compression Conference	\N	\N
3666	PERSUASIVE	PERSUASIVE	\N	\N
3667	PERSUASIVE (Adjunct Proceedings)	PERSUASIVE (Adjunct Proceedings)	\N	\N
3668	ICDMA	ICDMA	\N	\N
3669	SCCG	SCCG	\N	\N
3670	SCC	SCC	\N	\N
3671	Rigorous Object-Oriented Methods	Rigorous Object-Oriented Methods	\N	\N
3672	GECON	GECON	\N	\N
3673	Informatik in den Biowissenschaften	Informatik in den Biowissenschaften	\N	\N
3674	Industrial Conference on Data Mining - Poster and Industry Proceedings	Industrial Conference on Data Mining - Poster and Industry Proceedings	\N	\N
3675	ICDM	ICDM	\N	\N
3676	Industrial Conference on Data Mining - Workshops	Industrial Conference on Data Mining - Workshops	\N	\N
3677	Industrial Conference on Data Mining	Industrial Conference on Data Mining	\N	\N
3678	Industrial Conference on Data Mining - Workshop DMM	Industrial Conference on Data Mining - Workshop DMM	\N	\N
3679	Industrial Conference on Data Mining - Posters and Workshops	Industrial Conference on Data Mining - Posters and Workshops	\N	\N
3680	Industrial Conference on Data Mining - Posters	Industrial Conference on Data Mining - Posters	\N	\N
3681	Industrial Conference on Data Mining - Industry Proceedings	Industrial Conference on Data Mining - Industry Proceedings	\N	\N
3682	W2GIS	W2GIS	\N	\N
3683	ICALP	ICALP	\N	\N
3684	ICALP (1)	ICALP (1)	\N	\N
3685	ICALP (2)	ICALP (2)	\N	\N
3686	ICALP Satellite Workshops	ICALP Satellite Workshops	\N	\N
3687	AMDO	AMDO	\N	\N
3688	VLSI Design	VLSI Design	\N	\N
3689	ICDAR	ICDAR	\N	\N
3690	AFHA	AFHA	\N	\N
3691	DEECS	DEECS	\N	\N
3692	DEEC	DEEC	\N	\N
3693	EWNLG	EWNLG	\N	\N
3694	MMVR	MMVR	\N	\N
3695	FJCC	FJCC	\N	\N
3696	ISVLSI	ISVLSI	\N	\N
3697	PACCS	PACCS	\N	\N
3698	IEEE Congress on Evolutionary Computation	IEEE Congress on Evolutionary Computation	\N	\N
3699	Congress on Evolutionary Computation	Congress on Evolutionary Computation	\N	\N
3700	IEEE Congress on Evolutionary Computation (1)	IEEE Congress on Evolutionary Computation (1)	\N	\N
3701	ICSECS (3)	ICSECS (3)	\N	\N
3702	ICSECS (1)	ICSECS (1)	\N	\N
3703	ICSECS (2)	ICSECS (2)	\N	\N
3704	Mobile Agents	Mobile Agents	\N	\N
3705	ASA/MA	ASA/MA	\N	\N
3706	IUCS	IUCS	\N	\N
3707	ISUC	ISUC	\N	\N
3708	John Vincent Atanasoff Symposium	John Vincent Atanasoff Symposium	\N	\N
3709	CAINE	CAINE	\N	\N
3710	Inscrypt	Inscrypt	\N	\N
3711	CISC	CISC	\N	\N
3712	IWSC	IWSC	\N	\N
3713	CETS	CETS	\N	\N
3714	SEFM	SEFM	\N	\N
3715	SEFM Satellite Events	SEFM Satellite Events	\N	\N
3716	SEFM Workshops	SEFM Workshops	\N	\N
3717	IUKM	IUKM	\N	\N
3718	REX Workshop	REX Workshop	\N	\N
3719	REX School/Symposium	REX School/Symposium	\N	\N
3720	DIISM	DIISM	\N	\N
3721	BASYS	BASYS	\N	\N
3722	ITAMS	ITAMS	\N	\N
3723	Advanced Network Enterprises	Advanced Network Enterprises	\N	\N
3724	Towards World Class Manufacturing	Towards World Class Manufacturing	\N	\N
3725	KNOWHSEM	KNOWHSEM	\N	\N
3726	Manufacturing in the Era of Concurrent Engineering	Manufacturing in the Era of Concurrent Engineering	\N	\N
3727	SSM	SSM	\N	\N
3728	E-Business and Virtual Enterprises	E-Business and Virtual Enterprises	\N	\N
3729	IWHD	IWHD	\N	\N
3730	VMV	VMV	\N	\N
3731	EUROSAM	EUROSAM	\N	\N
3732	Performance of Distributed Systems and Integrated Communication Networks	Performance of Distributed Systems and Integrated Communication Networks	\N	\N
3733	MCS	MCS	\N	\N
3734	Multiple Classifier Systems	Multiple Classifier Systems	\N	\N
3735	SLE	SLE	\N	\N
3736	SLE (Doctoral Symposium)	SLE (Doctoral Symposium)	\N	\N
3737	IWICPAS	IWICPAS	\N	\N
3738	Semantics of Concurrent Computation	Semantics of Concurrent Computation	\N	\N
3739	CSISE (3)	CSISE (3)	\N	\N
3740	CSISE (2)	CSISE (2)	\N	\N
3741	CSISE (1)	CSISE (1)	\N	\N
3742	PACIS	PACIS	\N	\N
3743	BioVis	BioVis	\N	\N
3744	NanoNet	NanoNet	\N	\N
3745	ICER	ICER	\N	\N
3746	SNS	SNS	\N	\N
3747	Int. Conf. Interaction Sciences	Int. Conf. Interaction Sciences	\N	\N
3748	ADT	ADT	\N	\N
3749	NETWORKING	NETWORKING	\N	\N
3750	NETWORKING Tutorials	NETWORKING Tutorials	\N	\N
3751	Networking (1)	Networking (1)	\N	\N
3752	Networking Workshops	Networking Workshops	\N	\N
3753	Networking (2)	Networking (2)	\N	\N
3754	Mobile and Wireless Communication Networks	Mobile and Wireless Communication Networks	\N	\N
3755	TMA	TMA	\N	\N
3756	HRI	HRI	\N	\N
3757	InetBib	InetBib	\N	\N
3758	CloudCom	CloudCom	\N	\N
3759	CloudCom (1)	CloudCom (1)	\N	\N
3760	CloudCom (2)	CloudCom (2)	\N	\N
3761	FECS	FECS	\N	\N
3762	CaLC	CaLC	\N	\N
3763	SIAM Conf. on Control and its Applications	SIAM Conf. on Control and its Applications	\N	\N
3764	GPC	GPC	\N	\N
3765	GPC Workshops	GPC Workshops	\N	\N
3766	IWRIDL	IWRIDL	\N	\N
3767	ICT	ICT	\N	\N
3768	RIDE	RIDE	\N	\N
3769	RIDE-IMS	RIDE-IMS	\N	\N
3770	RIDE-DOM	RIDE-DOM	\N	\N
3771	RIDE-TQP	RIDE-TQP	\N	\N
3772	RIDE-NDS	RIDE-NDS	\N	\N
3773	RIDE-DM	RIDE-DM	\N	\N
3774	RIDE-ADS	RIDE-ADS	\N	\N
3775	GIS-HPDGIS	GIS-HPDGIS	\N	\N
3776	SPRINGL	SPRINGL	\N	\N
3777	MobiGIS	MobiGIS	\N	\N
3778	GIS	GIS	\N	\N
3779	SIGSPATIAL/GIS	SIGSPATIAL/GIS	\N	\N
3780	ACM-GIS	ACM-GIS	\N	\N
3781	GIS-LBSN	GIS-LBSN	\N	\N
3782	GEOCROWD	GEOCROWD	\N	\N
3783	CTS@GIS	CTS@GIS	\N	\N
3784	Computational Transportation Science	Computational Transportation Science	\N	\N
3785	CTS@SIGSPATIAL	CTS@SIGSPATIAL	\N	\N
3786	GIS-IWGS	GIS-IWGS	\N	\N
3787	GIS-DMG	GIS-DMG	\N	\N
3788	QUeST@GIS	QUeST@GIS	\N	\N
3789	HealthGIS	HealthGIS	\N	\N
3790	Spatio-Temporal Reasoning	Spatio-Temporal Reasoning	\N	\N
3791	LBSN	LBSN	\N	\N
3792	GEOGROWD	GEOGROWD	\N	\N
3793	GIS-SSO	GIS-SSO	\N	\N
3794	ISA	ISA	\N	\N
3795	GIS-IWCTS	GIS-IWCTS	\N	\N
3796	DFRWS	DFRWS	\N	\N
3797	IWBBIO	IWBBIO	\N	\N
3798	ISAIM	ISAIM	\N	\N
3799	LaTiCE	LaTiCE	\N	\N
3800	ICSM	ICSM	\N	\N
3801	ICSM (Industrial and Tool Volume)	ICSM (Industrial and Tool Volume)	\N	\N
3802	CPSM@ICSM	CPSM@ICSM	\N	\N
3803	Services and Visualization: Towards User-Friendly Design	Services and Visualization: Towards User-Friendly Design	\N	\N
3804	TACAS	TACAS	\N	\N
3805	WNSP	WNSP	\N	\N
3806	Pairing	Pairing	\N	\N
3807	EWSDN	EWSDN	\N	\N
3808	EUC Workshops	EUC Workshops	\N	\N
3809	EUC	EUC	\N	\N
3810	EUC (2)	EUC (2)	\N	\N
3811	EUC (1)	EUC (1)	\N	\N
3812	ROCLING	ROCLING	\N	\N
3813	ROCLING (Posters)	ROCLING (Posters)	\N	\N
3814	SAPIR	SAPIR	\N	\N
3815	EICS	EICS	\N	\N
3816	DUI@EICS	DUI@EICS	\N	\N
3817	MOBILIGHT	MOBILIGHT	\N	\N
3818	IEEE Security in Storage Workshop	IEEE Security in Storage Workshop	\N	\N
3819	IDEAS	IDEAS	\N	\N
3820	CHItaly	CHItaly	\N	\N
3821	CHItaly (Doctoral Consortium)	CHItaly (Doctoral Consortium)	\N	\N
3822	MeMeA	MeMeA	\N	\N
3823	KDID	KDID	\N	\N
3824	FBT	FBT	\N	\N
3825	ServiceWave	ServiceWave	\N	\N
3826	ServiceWave Workshops	ServiceWave Workshops	\N	\N
3827	SBMF	SBMF	\N	\N
3828	PLC	PLC	\N	\N
3829	e-Energy	e-Energy	\N	\N
3830	PKDD	PKDD	\N	\N
3831	ECML/PKDD (3)	ECML/PKDD (3)	\N	\N
3832	ECML/PKDD (2)	ECML/PKDD (2)	\N	\N
3833	ECML/PKDD (1)	ECML/PKDD (1)	\N	\N
3834	PSDML	PSDML	\N	\N
3835	NFMCP	NFMCP	\N	\N
3836	NyNaK	NyNaK	\N	\N
3837	ECML/PKDD	ECML/PKDD	\N	\N
3838	AsiaJCIS	AsiaJCIS	\N	\N
3839	ICEGOV	ICEGOV	\N	\N
3840	EuroPACS	EuroPACS	\N	\N
3841	IWACA	IWACA	\N	\N
3842	APDC	APDC	\N	\N
3843	Applications in Parallel and Distributed Computing	Applications in Parallel and Distributed Computing	\N	\N
3844	AIR	AIR	\N	\N
3845	FPLE	FPLE	\N	\N
3846	ICLS (2)	ICLS (2)	\N	\N
3847	ICLS	ICLS	\N	\N
3848	ICLS (1)	ICLS (1)	\N	\N
3849	ICLS (3)	ICLS (3)	\N	\N
3850	MPRSS	MPRSS	\N	\N
3851	OMER	OMER	\N	\N
3852	ISDF	ISDF	\N	\N
3853	Int. CMG Conference	Int. CMG Conference	\N	\N
3854	SIGDIAL Conference	SIGDIAL Conference	\N	\N
3855	EANN (1)	EANN (1)	\N	\N
3856	EANN (2)	EANN (2)	\N	\N
3857	EANN	EANN	\N	\N
3858	ICETC	ICETC	\N	\N
3859	Formal Concept Analysis	Formal Concept Analysis	\N	\N
3860	Fault-Tolerant Distributed Computing	Fault-Tolerant Distributed Computing	\N	\N
3861	ACSW Frontiers	ACSW Frontiers	\N	\N
3862	Mardi Gras Conference	Mardi Gras Conference	\N	\N
3863	PODS	PODS	\N	\N
3864	CICA	CICA	\N	\N
3865	FOIS	FOIS	\N	\N
3866	EVOLVE	EVOLVE	\N	\N
3867	EVOLVE (III)	EVOLVE (III)	\N	\N
3868	Stringology	Stringology	\N	\N
3869	IWSAS	IWSAS	\N	\N
3870	ADCS	ADCS	\N	\N
3871	ICAPS	ICAPS	\N	\N
3872	Expert Planning Systems	Expert Planning Systems	\N	\N
3873	AIPS	AIPS	\N	\N
3874	AIPS Workshop on Planning for Temporal Domains	AIPS Workshop on Planning for Temporal Domains	\N	\N
3875	Humans and Computers	Humans and Computers	\N	\N
3876	HCCE	HCCE	\N	\N
3877	ECAI	ECAI	\N	\N
3878	RuleApps	RuleApps	\N	\N
3879	ECAI Workshop LDAIS / ICMAS Workshop LIOME	ECAI Workshop LDAIS / ICMAS Workshop LIOME	\N	\N
3880	PAN	PAN	\N	\N
3881	ECAI Workshop on Dialogue Processing in Spoken Language Systems	ECAI Workshop on Dialogue Processing in Spoken Language Systems	\N	\N
3882	AISB (ECAI)	AISB (ECAI)	\N	\N
3883	AISB/GI (ECAI)	AISB/GI (ECAI)	\N	\N
3884	ECAI Workshop on Knowledge Representation and Reasoning	ECAI Workshop on Knowledge Representation and Reasoning	\N	\N
3885	ECAI Workshop on Ontology Learning	ECAI Workshop on Ontology Learning	\N	\N
3886	EternalS@ECAI	EternalS@ECAI	\N	\N
3887	ECAI Workshop on Application of Semantic Web Technologies to Web Communities	ECAI Workshop on Application of Semantic Web Technologies to Web Communities	\N	\N
3888	Truth Maintenance Systems (ECAI Workshop)	Truth Maintenance Systems (ECAI Workshop)	\N	\N
3889	DIMEA	DIMEA	\N	\N
3890	B	B	\N	\N
3891	FOSAD	FOSAD	\N	\N
3892	WPES	WPES	\N	\N
3893	IIiX	IIiX	\N	\N
3894	ICLA	ICLA	\N	\N
3895	Pacific Conference on Computer Graphics and Applications	Pacific Conference on Computer Graphics and Applications	\N	\N
3896	AAAI Spring Symposium: Metacognition in Computation	AAAI Spring Symposium: Metacognition in Computation	\N	\N
3897	Logic and Machines	Logic and Machines	\N	\N
3898	ICSNC	ICSNC	\N	\N
3899	IMCSIT	IMCSIT	\N	\N
3900	XML Security	XML Security	\N	\N
3901	MLMI	MLMI	\N	\N
3902	AMS	AMS	\N	\N
3903	ACoTA	ACoTA	\N	\N
3904	ESM	ESM	\N	\N
3905	ICISS	ICISS	\N	\N
3906	AI*IA	AI*IA	\N	\N
3907	ESSEM@AI*IA	ESSEM@AI*IA	\N	\N
3908	AIC@AI*IA	AIC@AI*IA	\N	\N
3909	DART@AI*IA	DART@AI*IA	\N	\N
3910	WOA@AI*IA	WOA@AI*IA	\N	\N
3911	AIBP@AI*IA	AIBP@AI*IA	\N	\N
3912	PAI@AI*IA	PAI@AI*IA	\N	\N
3913	DWAI@AI*IA	DWAI@AI*IA	\N	\N
3914	Green Computing Conference	Green Computing Conference	\N	\N
3915	IGCC	IGCC	\N	\N
3916	CC	CC	\N	\N
3917	Semantics-Directed Compiler Generation	Semantics-Directed Compiler Generation	\N	\N
3918	Ant Algorithms	Ant Algorithms	\N	\N
3919	SII	SII	\N	\N
3920	Scalable Coherent Interface	Scalable Coherent Interface	\N	\N
3921	AP2PS	AP2PS	\N	\N
3922	SIGIR	SIGIR	\N	\N
3923	Workshop on Peer-to-Peer Information Retrieval	Workshop on Peer-to-Peer Information Retrieval	\N	\N
3924	Distributed Multimedia Information Retrieval	Distributed Multimedia Information Retrieval	\N	\N
3925	SIGIR Workshop: Information Retrieval Techniques for Speech Applications	SIGIR Workshop: Information Retrieval Techniques for Speech Applications	\N	\N
3926	Security, Steganography, and Watermarking of Multimedia Contents	Security, Steganography, and Watermarking of Multimedia Contents	\N	\N
3927	MFPS	MFPS	\N	\N
3928	Mathematical Foundations of Programming Semantics	Mathematical Foundations of Programming Semantics	\N	\N
3929	NTII	NTII	\N	\N
3930	AAECC	AAECC	\N	\N
3931	VIEWS	VIEWS	\N	\N
3932	IPTPS	IPTPS	\N	\N
3933	Mensch-Maschine-Dialog	Mensch-Maschine-Dialog	\N	\N
3934	Feature Based Product Life-Cycle Modelling	Feature Based Product Life-Cycle Modelling	\N	\N
3935	Geometric Modeling	Geometric Modeling	\N	\N
3936	Formal Design Methods for CAD	Formal Design Methods for CAD	\N	\N
3937	IntCAD	IntCAD	\N	\N
3938	NF²	NF²	\N	\N
3939	WISM (2)	WISM (2)	\N	\N
3940	WISM (3)	WISM (3)	\N	\N
3941	WISM (1)	WISM (1)	\N	\N
3942	MAMUS	MAMUS	\N	\N
3943	ADNTIIC	ADNTIIC	\N	\N
3944	GMAI	GMAI	\N	\N
3945	ICPIA	ICPIA	\N	\N
3946	EuroCOLT	EuroCOLT	\N	\N
3947	AICS	AICS	\N	\N
3948	TPCG	TPCG	\N	\N
3949	DM-CCG	DM-CCG	\N	\N
3950	IRFC	IRFC	\N	\N
3951	Fuzzy Days	Fuzzy Days	\N	\N
3952	DAIS	DAIS	\N	\N
3953	HCC	HCC	\N	\N
3954	IJCNN	IJCNN	\N	\N
3955	IJCNN (6)	IJCNN (6)	\N	\N
3956	IJCNN (2)	IJCNN (2)	\N	\N
3957	IJCNN (5)	IJCNN (5)	\N	\N
3958	IJCNN (3)	IJCNN (3)	\N	\N
3959	IJCNN (4)	IJCNN (4)	\N	\N
3960	IJCNN (1)	IJCNN (1)	\N	\N
3961	IMA Int. Conf.	IMA Int. Conf.	\N	\N
3962	IMA Conf.	IMA Conf.	\N	\N
3963	ISSEP	ISSEP	\N	\N
3964	SIMBAD	SIMBAD	\N	\N
3965	ISPE CE	ISPE CE	\N	\N
3966	DIGRA Conf.	DIGRA Conf.	\N	\N
3967	CGDC Conf.	CGDC Conf.	\N	\N
3968	ADCONS	ADCONS	\N	\N
3969	L Systems	L Systems	\N	\N
3970	WiVeC	WiVeC	\N	\N
3971	EEMMAS	EEMMAS	\N	\N
3972	LANSEC	LANSEC	\N	\N
3973	CAPTECH	CAPTECH	\N	\N
3974	Informatik in der DDR	Informatik in der DDR	\N	\N
3975	ICEB	ICEB	\N	\N
3976	NOCS	NOCS	\N	\N
3977	IMA Conference on the Mathematics of Surfaces	IMA Conference on the Mathematics of Surfaces	\N	\N
3978	Sequence Learning	Sequence Learning	\N	\N
3979	PLoP	PLoP	\N	\N
3980	Paraconsistent Computational Logic	Paraconsistent Computational Logic	\N	\N
3981	ICCM	ICCM	\N	\N
3982	Workshop de Agentes Físicos	Workshop de Agentes Físicos	\N	\N
3983	CMC	CMC	\N	\N
3984	IWSLT	IWSLT	\N	\N
3985	ISCID (2)	ISCID (2)	\N	\N
3986	ISCID (1)	ISCID (1)	\N	\N
3987	A2CWiC	A2CWiC	\N	\N
3988	SOAS	SOAS	\N	\N
3989	ICDCS Workshops	ICDCS Workshops	\N	\N
3990	ICDCS Workshop on Distributed Real-Time Systems	ICDCS Workshop on Distributed Real-Time Systems	\N	\N
